+-----+---------------------------+----------------------------------------------------------------------------------------------+---------+--------------------------------------------+------------------------------------------------------------------------------------------------------+-------+----------+-----------+-------------+-----------+-----------+-----------+
| id  | course                    | course_desc                                                                                  | campus  | unit                                       | unit_desc                                                                                            | hours | semester | room      | lecturer    | room_lock | day_lock  | time_lock |
+-----+---------------------------+----------------------------------------------------------------------------------------------+---------+--------------------------------------------+------------------------------------------------------------------------------------------------------+-------+----------+-----------+-------------+-----------+-----------+-----------+
|   2 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | D75X34                                     | Information Technology: Applications Software 1                                                      |     2 | 2        | BCOMP     | NLR         | 0         | 0         | 0         |
|   3 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | DR0T35+H1F034+H7TK34                       | Entrepreneurship in the Creative Industries + Customer Care + Comms                                  |     2 | 1        | ANY       | NLR         | 0         | 0         | 0         |
|   4 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | F35S34+H91J34+H91K34+HJ4W34                | Event Budgeting and Funding + Organisiing an Event + Event Industrty An Intro+ Work Plcaement        |     3 | 1        | BS01      | FMCLEOD     | 0         | 0         | 0         |
|   6 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | F3J434+H91N34                              | Live Performance Events + F+B Events                                                                 |     2 | 1        | BS01      | FMCLEOD     | 0         | 0         | 0         |
|   7 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | DR0T35+H1F034+H7TK34                       | Entrepreneurship in the Creative Industries + Customer Care + Comms                                  |     2 | 2        | ANY       | NLR         | 0         | 0         | 0         |
|   8 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | F35S34+H91J34+H91K34+HJ4W34                | Event Budgeting and Funding + Organisiing an Event + Event Industrty An Intro+ Work Plcaement        |     3 | 2        | BS01      | FMCLEOD     | 0         | 0         | 0         |
|  10 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | F3J434+H91N34                              | Live Performance Events + F+B Events                                                                 |     2 | 2        | BS01      | FMCLEOD     | 0         | 0         | 0         |
|  11 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | F7BX34                                     | Marketing: An Introduction                                                                           |     2 | 1        | ANY       | JMILLER     | 0         | 0         | 0         |
|  12 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | H91L34                                     | Event Legislation Safety and Licensing                                                               |     2 | 2        | ANY       | CFAHERTY    | 0         | 0         | 0         |
|  13 | HCEVE_BF117A              | HNC Events SCQF Level 7 FT - Yr 1 Grp A                                                      | STB     | H91P34                                     | Events Graded Unit 1                                                                                 |     2 | 2        | ANY       | FMCLEOD     | 0         | 0         | 0         |
|  15 | HCTRT_BF117A              | HNC Travel & Tourism SCQF Level 7 FT - Yr 1 Grp A                                            | STB     | D85F34                                     | Using Software Application Packages                                                                  |     2 | 2        | BCOMP     | NLR         | 0         | 0         | 0         |
|  16 | HCTRT_BF117A              | HNC Travel & Tourism SCQF Level 7 FT - Yr 1 Grp A                                            | STB     | DJ9T34                                     | Tour Guiding and Resort Representation                                                               |     2 | 1        | ANY       | FHOGWOOD    | 0         | 0         | 0         |
|  17 | HCTRT_BF117A              | HNC Travel & Tourism SCQF Level 7 FT - Yr 1 Grp A                                            | STB     | DJ9W34                                     | Structure of the Travel and Tourism Industry                                                         |     2 | 2        | ANY       | AWHITE      | 0         | 0         | 0         |
|  18 | HCTRT_BF117A              | HNC Travel & Tourism SCQF Level 7 FT - Yr 1 Grp A                                            | STB     | DK0134                                     | Practical Travel and Tourism Visit                                                                   |     1 | 1        | BS01      | AWHITE      | 0         | 0         | 0         |
